Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Day_of_Month,Month
38,19.6,20.5,0.0,8.4,0.0,8,54.0,10,10,31.0,22.0,61.0,57.0,1023.1,1022.3,8.0,7.0,19.7,20.2,0,0,7,4.0
17,2.7,13.9,0.1,1.56,4.640000000000001,7,22.0,2,7,6.0,11.0,82.0,62.0,1015.3,1012.0,5.6,5.6,8.1,13.3,0,0,13,8.0
21,5.9,24.8,0.0,3.8,7.88,11,35.0,8,12,6.0,20.0,64.0,36.0,1025.2,1021.6,1.6,2.4,15.5,24.3,0,0,13,5.0
48,17.3,36.3,0.2,14.4,13.1,10,50.0,9,12,26.0,19.0,40.0,15.0,1012.5,1009.5,1.0,1.0,21.9,34.0,0,0,20,1.0
35,10.5,16.2,0.8,6.2,9.4,13,80.0,14,13,39.0,46.0,52.0,38.0,1015.1,1018.6,4.0,4.0,12.7,15.3,0,1,16,10.0
43,9.7,20.7,0.0,3.44,9.280000000000001,5,35.0,4,5,9.0,13.0,75.0,53.0,1031.4,1027.1,2.0,2.0,12.6,20.1,0,0,13,5.0
24,8.1,18.8,0.0,3.28,3.28,13,24.4,3,9,0.0,9.0,60.0,72.0,1020.7800000000001,1021.5799999999999,7.0,4.0,13.6,18.520000000000003,0,0,7,5.0
19,21.4,30.7,0.0,8.32,0.3,3,56.0,13,8,33.0,22.0,31.0,62.0,1016.6,1017.1,7.0,7.0,27.5,24.4,0,1,9,3.0
5,9.1,11.7,6.4,3.2399999999999998,6.2,4,31.0,3,3,15.0,17.0,100.0,98.0,1018.1,1015.4,8.0,8.0,9.9,11.3,1,0,16,6.0
12,8.8,17.7,17.4,0.2,1.5,15,81.0,2,7,11.0,30.0,99.0,84.0,991.7,986.0,8.0,3.6,13.2,15.8,1,1,4,9.0
28,4.7,19.5,3.8,2.8,7.6,7,39.0,4,7,7.0,15.0,89.0,52.0,1016.1,1014.5,4.0,3.4,12.0,18.5,1,0,20,5.0
2,5.9,21.6,0.2,5.96,11.2,15,39.0,13,13,9.0,22.0,62.0,38.0,1016.8,1014.0,1.2,1.0,12.7,20.4,0,0,24,11.0
46,14.0,34.6,0.0,6.959999999999999,6.68,13,37.0,5,14,13.0,17.0,38.0,34.0,1015.1,1012.7,0.4,1.8,27.2,28.8,0,0,19,2.0
8,20.4,27.6,0.0,4.8,3.1,8,44.0,8,9,17.0,28.0,64.0,72.0,1015.0,1012.3,2.0,7.0,25.4,25.3,0,1,7,5.0
45,17.5,26.2,0.0,12.0,13.0,11,39.0,8,10,30.0,28.0,65.0,61.0,1013.4,1012.5,2.0,1.0,23.4,24.5,0,0,13,12.0
22,8.9,13.3,0.4,8.88,3.2600000000000002,11,39.0,13,11,9.0,30.0,97.0,91.0,1011.4,1013.6,8.0,8.0,12.4,11.4,0,1,17,6.0
26,14.0,21.5,0.0,3.6,5.64,13,24.0,15,2,11.0,9.0,73.0,63.0,1021.5,1020.5,4.4,6.2,17.0,20.5,0,0,27,4.0
34,16.7,27.8,0.0,6.959999999999999,6.68,2,22.0,3,3,0.0,13.0,86.0,59.0,1009.2,1007.7,4.6,4.0,20.0,26.4,0,0,27,2.0
31,13.1,16.6,14.2,1.0,5.5,12,63.0,13,15,20.0,26.0,78.0,47.0,1005.1,1009.6,7.0,5.0,16.5,14.3,1,1,19,6.0
24,8.7,21.0,0.0,2.7600000000000002,6.6,13,34.0,3,7,11.0,6.0,61.0,36.0,1022.4,1021.0799999999999,0.0,1.0,13.3,20.4,0,0,6,5.0
39,24.0,29.0,10.4,6.6,6.68,0,39.0,9,2,17.0,20.0,84.0,94.0,1009.8,1006.5,8.0,8.0,27.7,26.2,1,1,9,3.0
3,11.5,30.3,0.0,6.840000000000001,7.26,0,39.0,2,2,17.0,20.0,23.0,14.0,1010.2,1006.2,3.6,5.0,22.6,29.7,0,0,21,12.0
44,12.7,23.3,0.0,5.6,0.1,14,39.0,1,6,7.0,13.0,92.0,54.0,1013.1,1010.9,7.0,8.0,15.8,22.2,0,1,13,11.0
12,14.2,18.1,1.8,6.2,0.0,0,37.0,0,4,19.0,7.0,89.0,99.0,1010.5,1007.9,6.8,8.0,15.4,17.3,1,1,3,3.0
27,14.9,18.3,0.0,3.6,2.2,12,44.0,11,11,17.0,22.0,47.0,58.0,1022.9,1021.7,6.0,5.0,17.3,17.0,0,0,26,8.0
33,13.4,22.1,0.0,7.8,9.9,9,43.0,1,2,17.0,24.0,83.0,62.0,1019.4,1018.4,8.0,1.0,16.4,20.3,0,0,5,12.0
0,22.0,33.0,0.0,4.84,0.5,15,43.0,1,11,4.0,24.0,29.0,50.0,1006.1,1007.0,3.6,3.8,29.8,29.7,0,1,1,1.0
33,9.2,28.9,0.0,4.76,5.9799999999999995,6,65.0,5,14,7.0,35.0,84.0,62.0,1008.1,1004.7,3.4,8.0,15.2,23.6,0,0,4,12.0
18,13.9,19.5,0.0,4.0,3.9,10,30.0,12,8,7.0,24.0,81.0,64.0,1020.1,1019.1,7.0,7.0,15.7,18.9,0,0,10,4.0
1,11.7,21.1,0.0,1.6,8.7,13,31.8,7,14,11.0,11.0,87.0,62.0,1030.7,1029.1,1.0,2.0,14.3,20.6,0,0,29,6.0
31,16.9,29.8,0.0,9.8,10.7,2,41.0,2,2,13.0,13.0,54.0,38.0,1014.5,1010.0,1.0,7.0,21.3,28.9,0,0,18,3.0
48,12.7,32.3,0.0,8.76,12.459999999999999,9,37.0,0,5,20.0,9.0,41.0,14.0,1020.5,1017.3,1.8,3.6,18.5,29.9,0,0,23,10.0
15,3.9,12.1,0.0,0.8,7.0,14,41.0,4,6,11.0,17.0,66.0,50.0,1005.0,1005.2,5.0,4.0,7.4,10.8,0,0,19,7.0
47,17.2,23.7,0.0,3.3599999999999994,5.22,3,85.0,5,3,30.0,50.0,83.0,64.0,998.3,987.4,4.0,1.0,18.5,22.7,0,1,15,10.0
4,14.3,31.7,0.5599999999999999,6.68,8.18,10,46.0,12,5,7.0,6.0,83.0,40.0,1018.5,1016.2,4.6,3.8,20.2,30.4,0,0,23,12.0
7,10.9,25.0,0.0,11.4,11.0,1,24.0,11,0,2.0,13.0,32.0,43.0,1014.7,1011.7,0.0,1.0,22.4,23.3,0,0,21,9.0
9,4.4,10.4,0.0,4.52,1.2399999999999998,6,35.0,6,7,19.0,26.0,83.0,79.0,1020.6,1018.9,8.0,8.0,6.0,8.6,0,0,12,7.0
42,11.7,30.2,0.0,6.4,5.9,14,30.0,2,7,13.0,17.0,62.0,20.0,1023.7,1020.2,7.0,7.0,17.6,29.5,0,0,22,10.0
29,6.4,20.2,4.08,4.4,9.4,15,37.0,14,15,2.0,24.0,72.0,61.0,1014.8,1013.1,3.0,5.0,15.0,19.5,0,1,25,9.0
16,27.7,40.0,0.0,12.0,11.14,4,35.0,14,5,15.0,11.0,64.0,55.0,1009.6,1004.6,6.0,4.8,32.5,35.1,0,0,7,12.0
27,17.9,22.6,12.8,5.8,5.1,15,50.0,8,8,15.0,24.0,84.0,66.0,1014.6,1014.8,8.0,7.0,19.2,21.6,1,0,18,1.0
42,20.3,34.0,0.0,7.4,10.7,1,33.0,0,0,17.0,9.0,54.0,27.0,1016.1,1012.8,1.0,7.0,24.8,32.5,0,0,20,2.0
39,16.2,27.8,0.2,4.4,8.0,2,54.0,9,2,17.0,31.0,62.0,60.0,1020.2,1017.8,4.0,5.0,24.3,25.5,0,0,31,5.0
17,7.4,13.5,8.8,3.44,5.42,6,67.0,7,6,17.0,22.0,82.0,53.0,1008.9,1010.3,6.4,5.8,9.4,12.7,1,0,4,8.0
3,0.2,20.9,0.0,3.0,10.4,6,31.0,3,14,0.0,13.0,51.0,21.0,1022.2,1017.5,0.0,0.0,10.7,20.0,0,0,17,7.0
32,7.2,22.4,0.0,4.0,9.0,12,69.0,3,14,7.0,31.0,57.0,48.0,1014.2,1011.9,3.0,4.0,16.1,20.9,0,1,3,5.0
18,23.0,28.4,0.0,8.8,4.8,3,43.0,13,15,9.0,13.0,53.0,49.0,1016.5,1015.8,7.0,7.0,23.4,27.3,0,0,19,3.0
25,15.2,19.9,0.0,6.32,7.4799999999999995,8,46.0,8,8,26.0,30.0,83.0,59.0,1015.1,1015.1,6.6,5.4,15.7,18.9,0,0,11,4.0
40,3.7,13.0,27.0,3.6,8.120000000000001,13,48.0,3,14,19.0,20.0,84.0,47.0,1019.6,1018.4,5.0,5.8,8.9,12.3,1,0,11,7.0
38,14.0,17.4,0.0,3.6,8.4,8,44.0,8,9,22.0,19.0,80.0,65.0,1023.1,1021.2,6.0,5.0,15.1,16.8,0,0,30,8.0
40,16.7,25.7,0.2,6.959999999999999,6.68,13,34.8,5,3,9.0,22.0,76.0,70.0,1014.1,1010.0,4.6,6.4,17.6,22.8,0,1,1,2.0
41,22.0,37.4,0.0,6.959999999999999,6.68,11,35.0,2,14,4.0,13.0,17.0,21.0,1011.4,1007.7,6.0,5.0,29.4,36.1,0,0,11,3.0
0,9.7,16.7,12.8,19.0,7.799999999999999,8,41.0,8,8,17.0,20.0,70.0,47.0,1021.6,1022.7,5.2,6.4,13.6,15.7,1,0,7,4.0
32,13.4,28.5,0.0,10.0,13.1,15,39.0,0,15,15.0,24.0,41.0,35.0,1012.3,1009.5,0.0,0.0,21.8,26.9,0,0,20,1.0
21,8.7,31.9,0.0,8.0,11.6,5,35.0,5,14,26.0,11.0,52.0,11.0,1019.3,1013.2,0.0,0.0,22.9,31.3,0,0,30,9.0
31,2.9,20.2,0.0,1.8,9.9,3,24.0,1,3,6.0,7.0,74.0,29.0,1028.2,1024.5,1.0,1.0,10.8,19.8,0,0,9,8.0
48,24.4,43.1,0.0,17.8,13.4,9,43.0,9,2,13.0,17.0,38.0,10.0,1011.7,1008.7,1.0,1.0,29.3,40.6,0,0,30,1.0
5,4.3,13.9,0.0,2.88,4.5,5,37.0,4,5,17.0,24.0,82.0,60.0,1009.6,1008.3,4.0,7.0,7.3,12.3,0,0,14,6.0
10,25.0,39.5,0.0,14.6,13.6,1,52.0,5,5,19.0,20.0,31.0,14.0,1014.6,1011.2,0.0,1.0,29.9,38.4,0,0,29,1.0
34,12.8,24.2,7.4,17.0,7.459999999999999,2,30.0,10,5,15.0,11.0,65.0,42.0,1020.4,1017.0,4.6,5.2,18.5,23.1,1,0,16,11.0
7,22.8,28.6,90.6,5.8,3.7,1,26.0,0,1,7.0,11.0,82.0,70.0,1016.9,1014.9,8.0,8.0,26.2,27.7,1,1,21,3.0
32,23.4,41.8,0.0,10.6,8.7,6,67.0,1,6,22.0,33.0,45.0,91.0,1009.0,1009.2,3.0,8.0,31.6,25.1,0,1,29,1.0
8,19.5,26.6,0.0,3.0,10.3,9,41.0,8,9,19.0,28.0,60.0,55.0,1019.7,1016.8,1.0,1.0,22.4,25.6,0,1,22,6.0
18,11.5,14.3,9.4,3.0,1.4,11,37.0,15,11,11.0,11.0,81.0,67.0,1016.4,1016.8,8.0,7.0,12.0,13.8,1,1,10,9.0
7,12.1,27.1,0.0,7.8,11.2,15,30.0,15,14,11.0,13.0,25.0,16.0,1018.1,1013.2,0.0,0.0,19.1,26.5,0,0,8,9.0
28,23.1,41.0,0.0,14.9,9.8,9,59.0,4,10,9.0,13.0,30.0,11.0,1012.9,1010.3,6.0,6.0,31.7,41.0,0,0,31,1.0
1,11.0,15.5,10.2,3.8,4.9,13,62.2,13,13,31.0,24.0,74.0,75.0,1009.0,1010.6,5.0,7.0,13.8,14.2,1,0,17,7.0
46,6.5,13.4,6.4,1.44,4.24,10,57.0,10,8,20.0,31.0,81.6,73.4,1018.0,1020.4,6.8,6.8,11.8,11.3,1,1,11,7.0
4,19.4,31.6,7.4,8.959999999999999,6.119999999999999,12,50.0,3,1,11.0,9.0,93.0,48.0,1012.2,1008.2,6.0,5.2,21.1,31.1,1,1,4,12.0
4,2.5,18.9,0.0,2.4799999999999995,7.7,9,17.0,8,0,2.0,6.0,84.0,47.0,1027.5,1024.8,1.4,2.4,10.4,18.4,0,0,29,8.0
19,14.3,23.3,0.0,5.4,9.0,10,33.0,12,8,9.0,13.0,66.0,40.0,1018.4,1016.2,7.0,1.0,15.6,22.6,0,0,10,3.0
38,18.1,27.3,2.2,3.0,10.4,5,63.0,3,5,13.0,33.0,63.0,55.0,1019.9,1014.8,1.0,3.0,24.1,26.7,1,0,5,4.0
19,14.1,20.3,0.0,6.0,9.7,8,46.0,8,10,19.0,30.0,72.0,43.0,1016.6,1016.3,7.0,4.0,15.3,19.4,0,0,2,1.0
38,17.8,32.3,0.0,7.2,8.3,4,43.0,7,4,13.0,28.0,59.0,53.0,1013.2,1009.1,6.0,8.0,24.6,27.0,0,0,6,11.0
13,24.6,30.6,64.2,3.0,1.1,7,80.0,14,7,37.0,35.0,85.0,71.0,1000.2,999.4,8.0,7.0,27.9,30.1,1,1,15,1.0
48,5.6,25.3,0.0,4.6,10.7,13,41.0,6,14,15.0,11.0,43.0,23.0,1017.3,1012.8,0.0,3.0,14.6,23.6,0,0,27,8.0
25,10.7,15.5,0.2,7.8,6.279999999999999,13,48.0,13,11,30.0,31.0,100.0,88.0,1013.2,1015.7,6.0,6.2,11.2,13.2,0,0,20,5.0
32,9.5,22.6,0.0,2.4,9.2,0,37.0,1,7,17.0,7.0,56.0,36.0,1026.9,1023.7,1.0,1.0,13.2,22.0,0,0,30,5.0
19,7.8,31.8,0.0,6.0,12.0,3,63.0,3,3,31.0,39.0,63.0,18.0,1013.0,1008.3,6.0,3.0,17.0,29.2,0,0,15,2.0
7,19.7,28.7,1.6,9.6,7.4,0,31.0,0,0,7.0,13.0,63.0,59.0,1013.6,1012.2,5.0,5.0,24.7,26.3,1,0,3,2.0
13,19.5,31.1,0.0,5.0,10.3,6,28.0,9,7,6.0,17.0,62.0,56.0,1014.0,1010.9,1.0,1.0,26.8,30.1,0,0,6,6.0
11,21.0,29.8,0.6,7.2,11.820000000000002,5,59.0,3,4,24.0,41.0,78.0,77.0,1007.9,1000.3,8.0,6.0,24.3,27.0,0,1,20,1.0
3,21.2,25.5,40.2,3.8,0.0,13,50.6,0,0,24.0,19.0,98.0,96.0,1008.6,1005.9,8.0,8.0,22.4,23.7,1,1,14,3.0
3,2.6,21.6,0.0,4.4,9.8,0,43.0,4,1,9.0,15.0,68.0,28.0,1023.2,1018.5,6.0,2.0,10.2,20.6,0,0,27,5.0
15,13.3,20.7,0.0,2.8,1.8,6,43.0,6,9,20.0,7.0,59.0,65.0,1020.6,1018.3,5.0,6.6,16.6,18.0,0,1,8,4.0
11,16.9,21.4,3.8,1.8,0.2,8,30.0,9,8,9.0,19.0,93.0,88.0,1009.8,1007.3,8.0,8.0,17.9,19.9,1,0,15,10.0
4,14.7,26.6,0.0,6.959999999999999,6.68,12,20.0,12,8,9.0,6.0,79.0,50.0,1016.4,1015.2,5.4,3.2,18.8,25.5,0,0,22,2.0
2,9.6,16.2,1.8,2.48,4.3,5,20.0,3,9,0.0,9.0,85.0,75.0,1020.6,1019.4,4.8,1.0,12.6,14.8,1,0,4,10.0
22,6.0,14.6,0.2,2.4,1.1,5,37.0,4,4,13.0,17.0,84.0,78.0,1021.4,1018.4,8.0,7.0,8.6,13.8,0,1,9,7.0
3,9.7,36.2,0.0,11.4,12.3,0,31.0,4,3,15.0,11.0,6.0,2.0,1018.1,1013.6,1.0,1.0,28.5,35.0,0,0,19,10.0
14,9.9,23.4,0.0,7.359999999999999,10.16,14,20.0,14,4,7.0,15.0,53.0,47.0,1017.2,1015.4,3.2,2.6,17.3,22.5,0,0,10,8.0
12,8.6,14.5,1.6,1.4,4.4,13,37.0,3,8,0.0,17.0,100.0,93.0,1029.7,1029.6,4.4,6.4,9.0,12.5,1,0,25,6.0
31,4.0,17.3,0.0,2.2,7.4,9,28.0,2,2,6.0,7.0,64.0,35.0,1025.3,1023.4,6.0,1.0,8.6,16.7,0,0,6,7.0
45,11.3,22.3,0.0,4.6,1.3,10,43.0,3,2,0.0,20.0,87.0,79.0,1015.5,1013.8,7.0,8.0,18.8,19.6,0,1,25,10.0
20,19.8,34.1,0.0,11.0,4.1,14,54.0,3,15,20.0,28.0,17.0,42.0,1008.4,1008.5,7.0,8.0,29.6,27.2,0,0,20,11.0
41,23.6,35.5,0.0,8.88,12.14,4,48.0,0,1,26.0,22.0,68.0,46.0,1012.8,1009.5,8.0,5.8,27.5,33.7,0,1,26,1.0
19,11.8,23.1,0.0,7.0,9.4,3,83.0,3,3,35.0,48.0,40.0,25.0,1017.8,1014.0,7.0,1.0,15.0,21.9,0,0,4,9.0
42,16.8,38.5,0.0,8.4,11.7,7,39.0,1,14,13.0,26.0,30.0,11.0,1016.1,1011.0,1.0,5.0,26.0,36.5,0,0,19,1.0
33,8.0,23.0,0.0,4.0,3.2,14,57.0,6,15,24.0,19.0,35.0,92.0,1008.5,1010.9,2.0,7.0,19.3,14.8,0,1,5,4.0
37,13.2,17.3,0.0,4.6,7.7,13,59.0,13,12,33.0,13.0,42.0,32.0,1015.3,1016.3,1.0,6.0,13.9,16.4,0,1,13,5.0
6,13.6,29.6,0.0,12.0,10.64,12,48.0,15,12,9.0,30.0,55.0,34.0,1007.6,1007.3,1.0,2.0,23.9,27.8,0,0,7,1.0
14,16.9,25.1,14.4,6.959999999999999,6.68,10,63.0,8,10,17.0,26.0,81.0,72.0,1028.4,1026.4,7.0,6.8,20.5,23.4,1,1,13,4.0
27,17.1,22.3,0.0,8.4,11.9,9,52.0,9,9,26.0,28.0,44.0,42.0,1020.3,1020.2,1.0,3.0,20.7,20.8,0,0,16,12.0
3,7.3,17.6,0.0,4.0,5.5,9,33.0,10,10,9.0,17.0,73.0,35.0,1024.2,1020.6,8.0,1.0,11.7,17.4,0,0,22,6.0
41,17.1,37.1,0.0,9.08,8.8,9,35.0,9,9,17.0,6.0,30.0,13.0,1018.6,1015.0,1.4,1.8,24.4,36.5,0,0,2,4.0
23,11.0,18.0,0.0,4.8,6.04,12,61.0,12,13,19.0,20.0,69.0,50.0,1020.0,1017.5799999999999,2.8,4.2,12.2,16.8,0,1,17,10.0
7,13.9,21.6,15.2,3.2,6.6,2,44.0,12,2,4.0,11.0,88.0,74.0,1026.9,1024.2,3.0,5.0,17.0,20.0,1,1,23,8.0
48,5.7,17.3,0.0,3.8,9.6,15,30.0,12,12,7.0,13.0,89.0,61.0,1028.7,1027.4,4.0,2.0,9.1,16.8,0,0,17,6.0
37,16.3,24.8,0.4,4.0,6.1,13,32.6,14,2,9.0,13.0,82.0,57.0,1023.1,1020.6,5.0,6.0,18.5,24.8,0,1,23,3.0
41,21.8,40.8,0.0,9.080000000000002,11.08,2,43.0,2,7,13.0,20.0,15.0,8.0,1014.7,1010.9,1.4,6.0,32.6,38.6,0,0,24,10.0
11,14.7,18.0,8.5,6.959999999999999,6.68,15,44.0,15,15,22.0,15.0,93.0,88.0,1033.1,1030.7,8.0,8.0,15.2,16.7,1,1,17,5.0
36,3.6,19.6,0.4,2.5599999999999996,7.859999999999999,8,26.0,2,9,7.0,15.0,91.0,47.0,1019.74,1019.0400000000002,2.2,2.4,13.8,17.6,0,0,1,5.0
33,6.6,17.8,0.4,3.2,6.2,7,41.0,6,14,13.0,24.0,99.0,59.0,1016.9,1012.6,4.4,4.6,11.8,17.3,0,1,23,4.0
46,4.6,23.1,0.0,7.359999999999999,9.239999999999998,5,41.0,4,3,13.0,20.0,50.0,35.0,1025.4,1021.4,1.8,1.6,15.8,20.8,0,0,7,10.0
21,21.6,33.1,0.0,6.959999999999999,6.68,9,39.0,4,4,17.0,7.0,74.0,43.0,1015.5,1012.3,4.0,3.8,25.0,31.7,0,0,24,3.0
10,6.2,11.5,0.0,1.6,10.0,11,31.0,3,11,8.6,17.0,67.8,42.0,1020.3199999999999,1022.0,3.0,4.0,10.88,10.5,0,0,10,6.0
6,4.8,16.1,0.0,5.4,7.18,12,39.0,12,15,20.0,26.0,66.0,42.0,1024.2,1023.5,4.4,4.0,10.5,16.0,0,0,1,10.0
17,12.5,26.0,0.0,6.56,10.78,7,39.0,14,14,6.0,19.0,65.0,52.0,1026.0,1021.3,2.2,5.0,18.7,24.7,0,0,30,12.0
42,11.8,29.0,0.0,5.0,13.0,5,20.0,1,13,6.0,6.0,64.0,32.0,1021.1,1015.5,2.0,3.0,18.0,27.0,0,0,9,11.0
33,7.5,12.2,3.0,0.8,4.7,15,37.0,12,12,20.0,20.0,82.0,74.0,1026.6,1026.2,7.0,7.0,10.8,11.3,1,1,19,9.0
13,16.9,32.0,0.0,8.6,11.2,0,35.0,4,6,9.0,19.0,65.0,29.0,1016.8,1012.5,5.0,4.0,25.1,29.5,0,0,15,8.0
17,8.6,23.9,0.0,7.160000000000001,11.98,6,30.0,7,13,6.0,6.0,63.0,41.0,1006.9,1005.5,2.0,1.4,14.7,23.4,0,0,18,1.0
34,16.6,27.9,0.0,18.6,10.0,0,37.0,10,2,6.0,11.0,67.0,40.0,1022.1,1018.6,2.2,5.2,21.1,26.4,0,0,13,1.0
2,2.3,9.4,0.0,2.24,4.040000000000001,3,20.0,1,3,9.0,13.0,71.0,57.0,1021.2,1019.4,8.0,8.0,6.5,9.1,0,0,29,6.0
21,23.1,34.3,0.0,10.2,5.7,15,52.0,5,3,26.0,20.0,55.0,30.0,1016.3,1011.8,4.0,6.0,26.6,33.4,0,1,22,12.0
12,7.3,21.8,0.0,4.4,8.5,13,48.0,7,13,15.0,28.0,85.0,50.0,1013.5,1010.3,4.4,1.8,14.4,20.7,0,1,14,4.0
39,19.2,22.8,0.0,8.0,1.6,11,46.0,11,11,31.0,33.0,45.0,42.0,1021.5,1019.0,7.0,7.0,19.7,21.9,0,0,23,7.0
22,12.1,15.9,3.2,5.319999999999999,7.5,12,43.0,14,12,26.0,26.0,92.0,68.0,1013.9,1015.0,8.0,8.0,13.1,15.2,1,1,1,5.0
13,21.6,30.9,0.0,4.2,10.6,7,30.0,1,6,9.0,17.0,75.0,54.0,1016.9,1013.2,5.0,3.0,26.1,29.7,0,0,24,8.0
2,-2.4,8.6,1.4,2.2,6.639999999999999,13,30.0,1,14,6.0,19.0,85.0,55.0,1025.1,1021.9,3.0,8.0,2.5,7.7,1,1,4,8.0
28,20.6,34.3,0.2,14.2,4.8,5,37.0,1,13,17.0,17.0,100.0,28.0,1010.3,1007.9,7.0,7.0,22.3,33.4,0,1,21,1.0
0,2.8,11.8,1.6,1.7600000000000002,8.1,15,37.0,4,12,7.0,15.0,85.0,58.0,1018.1,1016.2,5.4,4.6,6.9,11.1,1,0,27,7.0
36,2.1,14.1,0.0,1.3599999999999999,4.9799999999999995,8,31.0,12,8,7.0,19.0,87.0,69.0,1024.06,1022.74,4.8,5.8,9.3,11.3,0,0,6,7.0
37,18.7,27.6,0.0,6.4,10.3,13,42.4,13,0,6.0,19.0,72.0,62.0,1008.8,1002.0,5.0,7.0,22.6,26.6,0,1,16,11.0
6,17.7,34.7,0.0,6.959999999999999,6.68,3,35.0,0,4,11.0,17.0,56.0,27.0,1024.5,1020.9,0.4,7.0,22.6,33.1,0,0,6,2.0
46,6.7,14.5,2.4,1.6800000000000002,6.380000000000001,8,41.0,10,10,2.0,19.0,85.6,60.6,1027.7,1027.9,6.8,4.8,10.6,13.5,1,0,17,7.0
33,5.5,13.6,1.2,2.0,7.6,10,52.0,10,8,17.0,19.0,76.0,65.0,1020.2,1019.1,6.0,8.0,11.0,13.1,1,0,3,10.0
3,9.0,22.9,0.0,4.6,10.2,11,22.0,15,10,15.0,11.0,37.0,21.0,1017.9,1014.6,1.0,1.0,14.9,22.5,0,0,22,6.0
23,6.6,14.2,0.6,8.879999999999999,12.76,0,57.0,0,1,24.0,17.0,71.0,78.0,1015.86,1013.9,4.8,6.8,13.34,13.6,0,0,23,1.0
44,10.7,20.5,0.0,4.0,0.6,12,30.0,3,12,0.0,11.0,87.0,58.0,1020.2,1019.2,7.0,7.0,13.4,19.9,0,0,26,3.0
23,1.3,9.2,0.0,2.96,7.8199999999999985,12,44.0,15,7,15.0,15.0,94.0,86.0,1018.5200000000001,1017.24,6.0,7.2,4.6,7.4,0,0,22,9.0
17,15.5,16.1,2.2,5.0,5.08,9,19.0,9,10,2.0,9.0,95.0,92.0,1022.8999999999999,1022.8399999999999,7.0,8.0,15.6,14.8,1,1,23,4.0
3,10.6,29.4,0.0,11.2,11.6,8,31.0,4,9,9.0,13.0,19.0,13.0,1009.5,1005.3,7.0,6.0,24.0,28.1,0,0,1,12.0
17,1.2,13.8,0.8,1.28,4.22,10,13.0,3,9,0.0,7.0,99.0,55.0,1020.0,1021.0,4.6,3.6,6.7,13.4,0,0,20,7.0
35,8.9,19.8,0.0,4.0,5.7,15,37.0,13,13,19.0,24.0,65.0,51.0,1015.2,1013.5,8.0,8.0,16.4,18.6,0,0,15,11.0
28,22.1,37.2,0.0,13.0,8.2,12,46.0,4,3,7.0,17.0,39.0,25.0,1017.8,1014.4,6.0,7.0,29.0,36.2,0,0,10,2.0
39,13.7,26.2,0.0,7.0,11.4,1,41.0,9,1,19.0,30.0,45.0,48.0,1024.5,1020.3,1.0,1.0,21.6,24.0,0,0,14,9.0
10,9.1,22.0,0.0,3.3600000000000003,8.24,13,28.0,4,14,15.0,13.0,62.0,33.0,1020.2,1017.4,1.0,3.0,13.0,20.8,0,0,25,6.0
20,5.7,16.2,0.0,0.4,6.279999999999999,9,28.0,10,9,9.0,19.0,99.0,70.0,1022.1,1018.8,6.0,6.0,6.9,15.1,0,0,3,6.0
26,18.2,27.4,4.2,6.959999999999999,6.68,4,46.0,6,4,4.0,19.0,92.0,71.0,1024.9,1020.8,7.0,5.2,21.5,26.2,1,0,1,4.0
42,13.6,19.8,0.0,4.4,0.4,15,33.0,7,3,7.0,7.0,78.0,89.0,1017.2,1016.8,7.0,7.0,17.9,15.7,0,1,23,10.0
30,20.3,25.6,0.6,6.959999999999999,6.68,15,31.0,8,12,4.0,15.0,94.0,92.0,1013.3400000000001,1011.8400000000001,8.0,7.8,21.7,22.2,0,1,16,3.0
32,8.3,23.9,0.0,4.4,11.0,13,35.0,5,12,4.0,20.0,58.0,41.0,1018.9,1015.5,2.0,2.0,18.8,22.6,0,0,6,10.0
29,10.0,17.9,5.4,3.3599999999999994,8.1,14,57.0,15,15,30.0,31.0,72.0,55.0,1017.7,1018.5,7.0,5.0,13.1,16.3,1,0,18,9.0
47,19.6,24.5,8.8,8.96,12.32,8,41.0,8,9,30.0,15.0,82.0,67.0,1007.0,1006.2,6.8,5.2,20.8,23.6,1,0,9,1.0
13,23.9,34.8,0.0,7.6,11.7,3,46.0,4,3,19.0,28.0,60.0,29.0,1014.6,1009.9,1.0,1.0,29.0,33.2,0,0,23,10.0
43,12.5,23.1,0.0,4.36,3.1399999999999997,11,26.0,3,10,9.0,13.0,77.0,69.0,1010.6,1009.2,1.8,6.6,17.0,20.2,0,0,17,12.0
40,8.9,11.1,0.0,2.6,6.06,10,31.0,8,11,11.0,15.0,78.0,89.0,1020.7,1018.2,3.8,6.8,10.8,8.6,0,1,24,8.0
48,3.3,16.9,0.0,6.4,10.4,10,35.0,8,10,15.0,22.0,70.0,34.0,1034.5,1031.6,0.0,0.0,9.5,15.5,0,0,10,8.0
47,10.8,18.7,0.0,12.8,5.92,15,39.0,13,4,9.0,13.0,48.0,56.0,1017.4,1013.3,6.0,4.4,16.0,18.4,0,0,11,8.0
20,22.1,31.5,0.0,12.6,4.4,9,46.0,1,10,9.0,26.0,37.0,22.0,1010.4,1010.7,7.0,7.0,22.8,31.0,0,0,21,10.0
